"V1","V2"
0.746965868784341,0.311173711774451
0.74589678679697,0.311510079883915
0.743056262672038,0.311727684141215
0.745783922813334,0.311437504942141
0.746711577631084,0.311031384796458
0.744196136893155,0.311212078360256
0.74680265958714,0.310752472513412
0.745600084952282,0.311062690479535
0.745673095206564,0.31109370095368
0.74753577273687,0.310569299351184
0.748478042394406,0.310279933734948
0.749459390958368,0.309911239183987
0.748498339134817,0.310354469838923
0.749486760395882,0.310188926719704
0.749521070853717,0.31020659541748
0.750139108831639,0.309974755899672
0.745723548020724,0.311133643877856
0.743398388919926,0.31185236703264
0.741812515180895,0.311932885487142
0.744932373535253,0.311582904074457
0.74276484888099,0.311858967614178
0.74399836771869,0.311919521776712
0.745540565289497,0.31130387138131
0.74300412189226,0.31145183572531
0.745797147236318,0.311031420471284
0.744691441050424,0.311295606465971
0.745452429790139,0.311054080632945
0.745951745314647,0.310954968925466
0.746757690918801,0.310454717106277
0.749022777762435,0.310023268512283
0.740291704391808,0.312446702790801
0.744050956278235,0.311622748807082
0.742475078065523,0.312165335039244
0.746929193457564,0.310798791185082
0.749109107227201,0.310458738423774
0.748983455118227,0.310476308522069
0.745477259833022,0.310988843186021
0.746859728390277,0.311053768177728
0.748134227257223,0.31124846960658
0.744370606039964,0.311686292991688
0.756903073115677,0.308180059751924
0.753499688448474,0.308957305824619
0.758673350910805,0.307839194243293
0.757358367341219,0.307994522215361
0.754938850862743,0.308685920180436
0.757512445832878,0.308068706846277
0.755455275451987,0.308582856002184
0.757127362201508,0.308345536692378
0.753560290659512,0.308782330155857
0.756868770694253,0.308419044800557
0.755724832983766,0.308322100623658
0.757464931441682,0.308154586762745
0.755913514683925,0.308497362474935
0.755656166513202,0.308390753195622
0.756548888728985,0.308363018125512
0.754907690814822,0.308593269144742
0.759259794783772,0.308187709478804
0.756845356384768,0.308668099975303
0.755175392342627,0.308915714682939
0.757114530457899,0.308051097754936
0.754829651050474,0.308559953138381
0.754523403186391,0.308625295258193
0.75408225430273,0.30861197998601
0.754269166378056,0.308688849217331
0.756654039363416,0.308155661310772
0.754660050351107,0.308595995819237
0.757301700881144,0.308162564920217
0.757200943803356,0.308223305919852
0.756562388011405,0.308269181551246
0.753441682491588,0.308748182960806
0.756410844044021,0.308219147956016
0.754176941804001,0.308538147878135
0.755657650679623,0.308458479271946
0.754144504753531,0.308720414908995
0.755301236448151,0.308563037768877
0.757110586491604,0.308228151659324
0.754507729042875,0.308770774409279
0.756219243329708,0.30843532900447
0.756004992351522,0.308433595868319
0.756936706739906,0.30813938997508
0.751491458210838,0.309405334255088
0.753703576674267,0.309367263717916
0.752428339786908,0.309725870214456
0.755577155270283,0.308768840993299
0.756091883578575,0.308615650520817
0.753620222902421,0.309245423067315
0.756185399736888,0.308511208430573
0.755935760189425,0.308513690622524
0.753159867029148,0.309255393511794
0.755331339069398,0.308788399454697
0.754927942978024,0.308547109735011
0.753854077007833,0.308924243379433
0.750886980438544,0.310159955558332
0.753942987269676,0.309315312034392
0.755845580476698,0.308867923537478
0.754733478774272,0.30889217533895
0.753051458249754,0.309244479462727
0.75229952360798,0.309269551158892
0.753080859493247,0.309174090577035
0.754775881289201,0.308920573336946
0.754619215711348,0.308855234455081
0.756449150308755,0.308355469886744
0.755266083323296,0.308645595719796
0.75571032379525,0.308483779781993
0.754941037202938,0.308857853108928
0.753791921409796,0.309166332277397
0.756041001188282,0.308339966783914
0.754666481224873,0.308828609242624
0.75390791577834,0.30899790064283
0.752929516936145,0.309471865441153
0.754899919214319,0.308882062086022
0.755306736561329,0.308917132559417
0.754921037502399,0.308660112205388
0.757293167172861,0.308220545695181
0.756828170784349,0.308215832153803
0.755722627677378,0.308467458596687
0.755006011169044,0.308771355808488
0.756649585587868,0.308398347920009
0.754424698000495,0.308712625232985
0.753978798520065,0.309037023442493
